global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch
93200,0.000597,0.001040,0.003081,0.006045,0.001137,0.001003,0.001005,0.002124,0.001002,0.000671,0.000131
93300,0.000617,0.000997,0.003081,0.007005,0.001150,0.001008,0.001005,0.002140,0.001001,0.000637,0.000137
93400,0.000630,0.000978,0.003084,0.006405,0.001139,0.001000,0.001002,0.002162,0.001003,0.000672,0.000136
93500,0.000564,0.001031,0.003085,0.006248,0.001133,0.001004,0.001003,0.002163,0.001005,0.000653,0.000139
93600,0.000593,0.001005,0.003083,0.007588,0.001141,0.001002,0.001001,0.002177,0.001002,0.000709,0.000139
93700,0.000578,0.000978,0.003083,0.006457,0.001143,0.001001,0.001004,0.002151,0.000997,0.000622,0.000137
93800,0.000561,0.000983,0.003087,0.007942,0.001142,0.001004,0.001001,0.002152,0.001001,0.000557,0.000136
93900,0.000566,0.000988,0.003080,0.007098,0.001139,0.001003,0.001000,0.002127,0.001002,0.000678,0.000141
94000,0.000579,0.000948,0.003081,0.005925,0.001135,0.001005,0.001007,0.002141,0.001001,0.000653,0.000138
94100,0.000597,0.000926,0.003080,0.006977,0.001145,0.001002,0.001003,0.002134,0.001000,0.000646,0.000136
94200,0.000613,0.000913,0.003087,0.006651,0.001139,0.001003,0.000999,0.002139,0.001004,0.000615,0.000136
94300,0.000593,0.001030,0.003083,0.006921,0.001123,0.001000,0.001000,0.002125,0.001000,0.000640,0.000135
94400,0.000572,0.001016,0.003084,0.007370,0.001135,0.001002,0.001002,0.002170,0.001002,0.000615,0.000141
94500,0.000592,0.001003,0.003081,0.007425,0.001143,0.001001,0.001001,0.002135,0.001005,0.000563,0.000138
94600,0.000566,0.001017,0.003082,0.007462,0.001142,0.001003,0.001004,0.002153,0.001003,0.000700,0.000134
94700,0.000543,0.000994,0.003076,0.006512,0.001145,0.001005,0.001003,0.002113,0.001001,0.000635,0.000136
94800,0.000590,0.000967,0.003078,0.007007,0.001150,0.001006,0.001006,0.002124,0.001001,0.000682,0.000138
94900,0.000585,0.000996,0.003089,0.006773,0.001153,0.001004,0.001003,0.002146,0.001001,0.000728,0.000139
95000,0.000598,0.000988,0.003079,0.006790,0.001139,0.001003,0.001003,0.002099,0.001004,0.000674,0.000138
95100,0.000570,0.000986,0.003082,0.007601,0.001140,0.001002,0.001000,0.002137,0.001003,0.000565,0.000143
95200,0.000574,0.000971,0.003082,0.006112,0.001143,0.001003,0.001001,0.002107,0.001006,0.000703,0.000134
95300,0.000598,0.000981,0.003081,0.006223,0.001140,0.001002,0.000999,0.002132,0.001002,0.000695,0.000141
95400,0.000587,0.000993,0.003085,0.006940,0.001135,0.001003,0.001004,0.002163,0.000997,0.000679,0.000142
95500,0.000598,0.001010,0.003082,0.007041,0.001140,0.001002,0.001008,0.002109,0.001001,0.000636,0.000137
95600,0.000629,0.000992,0.003084,0.005617,0.001144,0.001004,0.001003,0.002134,0.001001,0.000646,0.000139
95700,0.000602,0.001025,0.003080,0.006206,0.001137,0.001005,0.001002,0.002134,0.001004,0.000665,0.000139
95800,0.000614,0.000937,0.003083,0.006638,0.001138,0.001000,0.000999,0.002152,0.001000,0.000714,0.000135
95900,0.000602,0.000917,0.003079,0.007077,0.001142,0.001006,0.001002,0.002124,0.001003,0.000644,0.000135
96000,0.000628,0.001009,0.003085,0.007762,0.001149,0.001002,0.001000,0.002119,0.001002,0.000654,0.000135
96100,0.000601,0.001036,0.003080,0.006461,0.001144,0.001002,0.000998,0.002170,0.001008,0.000658,0.000138
96200,0.000562,0.000955,0.003081,0.006772,0.001145,0.000999,0.001001,0.002146,0.001000,0.000640,0.000138
96300,0.000578,0.001020,0.003088,0.006913,0.001145,0.001005,0.001005,0.002123,0.001005,0.000699,0.000139
96400,0.000570,0.001024,0.003076,0.006278,0.001153,0.001005,0.001004,0.002151,0.001004,0.000671,0.000135
96500,0.000585,0.001003,0.003081,0.007504,0.001143,0.001001,0.001002,0.002146,0.001003,0.000688,0.000136
96600,0.000579,0.000993,0.003081,0.006587,0.001154,0.001001,0.001001,0.002135,0.001003,0.000633,0.000135
96700,0.000580,0.000949,0.003083,0.006181,0.001144,0.001002,0.001001,0.002162,0.001006,0.000660,0.000132
96800,0.000568,0.001064,0.003086,0.006309,0.001135,0.001001,0.001000,0.002137,0.001000,0.000703,0.000136
96900,0.000610,0.001025,0.003082,0.007200,0.001145,0.001003,0.001004,0.002138,0.000998,0.000658,0.000137
97000,0.000600,0.001021,0.003082,0.007837,0.001137,0.001001,0.001002,0.002098,0.001004,0.000683,0.000138
97100,0.000599,0.000956,0.003084,0.006550,0.001147,0.001001,0.001005,0.002147,0.001006,0.000604,0.000134
97200,0.000582,0.000988,0.003075,0.006353,0.001151,0.001003,0.001003,0.002138,0.001005,0.000687,0.000134
97300,0.000570,0.000980,0.003082,0.007033,0.001142,0.001003,0.001002,0.002150,0.000999,0.000644,0.000138
97400,0.000573,0.000946,0.003082,0.007229,0.001153,0.001003,0.001004,0.002151,0.001000,0.000607,0.000138
97500,0.000592,0.000963,0.003084,0.007173,0.001157,0.001002,0.001002,0.002150,0.001001,0.000708,0.000135
97600,0.000571,0.001030,0.003077,0.006582,0.001128,0.001001,0.001001,0.002117,0.001006,0.000679,0.000141
97700,0.000599,0.000969,0.003080,0.006198,0.001133,0.001008,0.001006,0.002131,0.001002,0.000626,0.000138
97800,0.000596,0.000993,0.003083,0.006516,0.001141,0.000999,0.000998,0.002168,0.001008,0.000659,0.000137
97900,0.000583,0.000973,0.003089,0.006915,0.001151,0.001003,0.001001,0.002109,0.001004,0.000680,0.000136
98000,0.000598,0.001024,0.003079,0.007039,0.001140,0.001002,0.001002,0.002151,0.001004,0.000633,0.000138
98100,0.000596,0.000970,0.003081,0.006025,0.001138,0.001001,0.001002,0.002123,0.001000,0.000692,0.000140
98200,0.000565,0.000967,0.003081,0.006631,0.001147,0.001003,0.001003,0.002171,0.001002,0.000657,0.000140
98300,0.000585,0.001013,0.003082,0.007616,0.001143,0.001002,0.001001,0.002115,0.001002,0.000653,0.000135
98400,0.000571,0.000972,0.003083,0.006580,0.001134,0.001006,0.001005,0.002130,0.001001,0.000606,0.000136
98500,0.000607,0.000999,0.003075,0.007004,0.001138,0.001004,0.001000,0.002120,0.000999,0.000640,0.000138
98600,0.000603,0.001016,0.003085,0.006777,0.001141,0.001002,0.001000,0.002126,0.001004,0.000664,0.000141
98700,0.000585,0.001003,0.003076,0.006152,0.001136,0.001001,0.001000,0.002134,0.001005,0.000658,0.000132
98800,0.000598,0.001015,0.003081,0.006180,0.001141,0.000999,0.001000,0.002158,0.001005,0.000691,0.000139
98900,0.000585,0.001025,0.003079,0.006293,0.001140,0.001005,0.001005,0.002152,0.001004,0.000679,0.000133
99000,0.000588,0.001022,0.003078,0.006774,0.001148,0.001003,0.001003,0.002115,0.001005,0.000619,0.000138
99100,0.000577,0.001015,0.003086,0.007141,0.001150,0.001001,0.001002,0.002141,0.001003,0.000665,0.000139
99200,0.000586,0.000998,0.003083,0.006743,0.001152,0.001005,0.001006,0.002152,0.000996,0.000639,0.000136
99300,0.000629,0.000989,0.003086,0.006628,0.001142,0.001000,0.001003,0.002132,0.001000,0.000624,0.000142
99400,0.000587,0.000966,0.003083,0.006447,0.001144,0.001003,0.001003,0.002121,0.001000,0.000604,0.000139
99500,0.000612,0.001031,0.003079,0.007301,0.001144,0.001002,0.000999,0.002138,0.000999,0.000676,0.000143
99600,0.000552,0.001017,0.003080,0.006259,0.001145,0.001003,0.001003,0.002121,0.001002,0.000667,0.000138
99700,0.000595,0.001018,0.003080,0.007105,0.001141,0.001004,0.001002,0.002147,0.001001,0.000660,0.000136
99800,0.000593,0.000952,0.003085,0.006779,0.001145,0.001002,0.001001,0.002174,0.001009,0.000654,0.000140
99900,0.000580,0.000986,0.003080,0.006783,0.001152,0.001006,0.001004,0.002138,0.001004,0.000727,0.000137
100000,0.000579,0.000964,0.003085,0.007095,0.001132,0.001004,0.001004,0.002136,0.001003,0.000604,0.000143
100100,0.000591,0.001007,0.003081,0.007169,0.001145,0.001001,0.001003,0.002125,0.001001,0.000632,0.000137
100200,0.000609,0.001013,0.003081,0.007305,0.001137,0.001000,0.000998,0.002110,0.000994,0.000677,0.000136
100300,0.000591,0.000973,0.003082,0.006601,0.001139,0.001003,0.001003,0.002126,0.001000,0.000624,0.000139
100400,0.000604,0.000906,0.003084,0.006780,0.001144,0.001005,0.001004,0.002106,0.001001,0.000659,0.000136
100500,0.000622,0.000949,0.003082,0.006597,0.001148,0.001003,0.001002,0.002112,0.001004,0.000671,0.000138
100600,0.000584,0.001012,0.003081,0.006671,0.001144,0.001004,0.001000,0.002126,0.001004,0.000626,0.000138
100700,0.000591,0.000995,0.003080,0.006772,0.001138,0.001001,0.001002,0.002143,0.001007,0.000686,0.000136
100800,0.000592,0.000970,0.003082,0.006630,0.001144,0.001003,0.001002,0.002152,0.001003,0.000664,0.000140
100900,0.000582,0.000986,0.003083,0.006424,0.001148,0.001002,0.001002,0.002131,0.001002,0.000607,0.000137
101000,0.000610,0.000978,0.003084,0.006604,0.001145,0.001002,0.001002,0.002189,0.001001,0.000668,0.000135
101100,0.000595,0.000941,0.003084,0.005685,0.001135,0.001001,0.001007,0.002138,0.001001,0.000671,0.000136
101200,0.000599,0.000949,0.003087,0.007090,0.001143,0.001000,0.000999,0.002155,0.001003,0.000671,0.000136
101300,0.000601,0.000958,0.003077,0.007626,0.001167,0.001003,0.001003,0.002115,0.001001,0.000614,0.000139
101400,0.000584,0.000993,0.003082,0.006758,0.001144,0.001003,0.001003,0.002132,0.001007,0.000666,0.000136
101500,0.000583,0.001046,0.003079,0.007422,0.001135,0.001001,0.001001,0.002134,0.001004,0.000639,0.000139
101600,0.000626,0.000974,0.003084,0.006255,0.001141,0.001000,0.001000,0.002146,0.001007,0.000640,0.000142
101700,0.000624,0.001018,0.003082,0.006051,0.001145,0.001002,0.001001,0.002104,0.000997,0.000703,0.000140
101800,0.000586,0.000981,0.003086,0.007349,0.001144,0.001002,0.001001,0.002154,0.001005,0.000679,0.000134
101900,0.000584,0.001009,0.003080,0.005894,0.001140,0.001001,0.001002,0.002141,0.001010,0.000688,0.000140
102000,0.000618,0.000953,0.003079,0.007392,0.001129,0.001004,0.001003,0.002153,0.001003,0.000705,0.000137
102100,0.000566,0.000975,0.003082,0.007381,0.001138,0.001004,0.001003,0.002105,0.001000,0.000667,0.000137
102200,0.000595,0.001006,0.003080,0.007571,0.001134,0.001008,0.001003,0.002130,0.001001,0.000645,0.000137
102300,0.000576,0.000964,0.003085,0.006924,0.001139,0.001004,0.001012,0.002165,0.000999,0.000620,0.000140
102400,0.000598,0.000995,0.003084,0.006447,0.001150,0.001003,0.001003,0.002130,0.001001,0.000615,0.000134
102500,0.000597,0.001002,0.003081,0.006652,0.001150,0.001002,0.001012,0.002138,0.001001,0.000598,0.000135
102600,0.000586,0.001009,0.003087,0.006127,0.001151,0.001003,0.001001,0.002151,0.001000,0.000689,0.000134
102700,0.000571,0.000990,0.003081,0.006942,0.001142,0.000998,0.001003,0.002167,0.000998,0.000557,0.000137
102800,0.000596,0.000950,0.003084,0.006785,0.001149,0.001002,0.001003,0.002163,0.001003,0.000610,0.000136
102900,0.000563,0.000912,0.003083,0.007335,0.001131,0.001004,0.001004,0.002134,0.001000,0.000665,0.000142
103000,0.000593,0.000991,0.003084,0.006767,0.001136,0.001002,0.001003,0.002141,0.001003,0.000598,0.000135
103100,0.000593,0.000948,0.003082,0.006954,0.001142,0.001003,0.001002,0.002150,0.001003,0.000645,0.000138
103200,0.000567,0.000965,0.003079,0.006380,0.001141,0.001001,0.001000,0.002135,0.001000,0.000670,0.000129
103300,0.000580,0.001005,0.003079,0.007556,0.001137,0.001006,0.001002,0.002128,0.000997,0.000645,0.000133
103400,0.000587,0.000992,0.003086,0.006930,0.001137,0.001000,0.001001,0.002129,0.001002,0.000693,0.000140
103500,0.000593,0.000974,0.003085,0.007108,0.001145,0.000999,0.001000,0.002128,0.000999,0.000637,0.000134
103600,0.000590,0.001024,0.003078,0.007100,0.001141,0.001003,0.001001,0.002155,0.001005,0.000683,0.000135
103700,0.000593,0.000931,0.003086,0.006764,0.001143,0.001012,0.001005,0.002165,0.001015,0.000655,0.000135
103800,0.000586,0.000949,0.003081,0.007537,0.001149,0.001002,0.001002,0.002104,0.001002,0.000661,0.000137
103900,0.000627,0.000921,0.003080,0.006540,0.001144,0.001002,0.001003,0.002103,0.001004,0.000624,0.000134
104000,0.000557,0.000998,0.003081,0.007400,0.001148,0.001002,0.001003,0.002138,0.001005,0.000649,0.000137
104100,0.000596,0.000963,0.003085,0.007203,0.001140,0.001002,0.001004,0.002127,0.001004,0.000623,0.000138
104200,0.000550,0.000977,0.003082,0.006796,0.001152,0.001000,0.001002,0.002146,0.000999,0.000698,0.000136
104300,0.000626,0.001007,0.003082,0.007399,0.001138,0.001002,0.001002,0.002147,0.001001,0.000696,0.000133
104400,0.000593,0.000983,0.003077,0.007879,0.001134,0.001000,0.001000,0.002133,0.001002,0.000714,0.000139
104500,0.000570,0.000979,0.003082,0.007182,0.001141,0.001000,0.001000,0.002126,0.001003,0.000669,0.000134
104600,0.000581,0.000967,0.003080,0.008147,0.001147,0.001004,0.001003,0.002140,0.001007,0.000632,0.000133
104700,0.000585,0.000928,0.003078,0.007064,0.001151,0.000999,0.001002,0.002136,0.001000,0.000649,0.000138
104800,0.000593,0.000947,0.003083,0.006934,0.001153,0.001005,0.001003,0.002170,0.001001,0.000642,0.000139
104900,0.000587,0.000985,0.003088,0.007588,0.001135,0.001002,0.001002,0.002170,0.001002,0.000689,0.000141
105000,0.000577,0.000972,0.003080,0.006728,0.001142,0.001000,0.001003,0.002121,0.000999,0.000670,0.000134
105100,0.000594,0.000971,0.003078,0.007336,0.001151,0.001003,0.001003,0.002139,0.001005,0.000599,0.000138
105200,0.000563,0.001015,0.003081,0.006915,0.001142,0.001003,0.000998,0.002145,0.001006,0.000694,0.000139
105300,0.000576,0.001002,0.003087,0.006221,0.001139,0.001003,0.001004,0.002145,0.001004,0.000697,0.000136
105400,0.000575,0.000998,0.003081,0.006237,0.001138,0.001003,0.001003,0.002140,0.001001,0.000632,0.000136
105500,0.000605,0.000969,0.003083,0.006385,0.001138,0.001002,0.001003,0.002126,0.001000,0.000614,0.000134
105600,0.000587,0.000983,0.003081,0.007087,0.001148,0.001003,0.001001,0.002135,0.001001,0.000655,0.000135
105700,0.000616,0.001037,0.003083,0.006670,0.001143,0.001000,0.001001,0.002149,0.001004,0.000647,0.000137
105800,0.000592,0.001056,0.003082,0.006310,0.001146,0.001004,0.001005,0.002126,0.000998,0.000598,0.000131
105900,0.000597,0.000937,0.003082,0.007716,0.001135,0.001000,0.001001,0.002120,0.001006,0.000669,0.000139
106000,0.000589,0.000974,0.003084,0.006180,0.001147,0.001001,0.001001,0.002120,0.000999,0.000695,0.000137
106100,0.000579,0.000996,0.003077,0.006813,0.001141,0.001001,0.001002,0.002184,0.001006,0.000744,0.000133
106200,0.000596,0.001028,0.003081,0.007578,0.001141,0.001002,0.001003,0.002133,0.001004,0.000630,0.000137
106300,0.000598,0.000965,0.003082,0.006766,0.001137,0.001003,0.001002,0.002158,0.001005,0.000681,0.000135
106400,0.000580,0.000948,0.003078,0.005869,0.001128,0.001002,0.001000,0.002098,0.001003,0.000608,0.000140
106500,0.000585,0.000954,0.003085,0.007615,0.001139,0.001003,0.001003,0.002143,0.001001,0.000691,0.000138
106600,0.000568,0.000918,0.003081,0.007322,0.001147,0.001003,0.001007,0.002141,0.001004,0.000634,0.000136
106700,0.000575,0.000973,0.003084,0.006331,0.001131,0.001003,0.001001,0.002131,0.001005,0.000640,0.000136
106800,0.000604,0.000976,0.003080,0.007437,0.001146,0.001003,0.001003,0.002152,0.001003,0.000664,0.000135
106900,0.000575,0.000948,0.003080,0.007448,0.001142,0.001000,0.001002,0.002122,0.001008,0.000630,0.000138
107000,0.000616,0.000932,0.003081,0.007462,0.001133,0.001002,0.001001,0.002123,0.000999,0.000651,0.000132
107100,0.000607,0.000913,0.003079,0.005688,0.001141,0.001003,0.001001,0.002145,0.001000,0.000622,0.000138
107200,0.000570,0.000995,0.003085,0.007452,0.001138,0.000999,0.001002,0.002150,0.001008,0.000654,0.000146
107300,0.000561,0.000964,0.003079,0.007343,0.001133,0.001003,0.001004,0.002113,0.001004,0.000649,0.000137
107400,0.000572,0.000932,0.003085,0.006373,0.001142,0.001003,0.001002,0.002175,0.001003,0.000668,0.000133
107500,0.000591,0.000940,0.003083,0.007364,inf,0.001002,0.001003,0.002183,0.001001,0.000638,0.000135
107600,0.000587,0.000949,0.003079,0.007145,0.001136,0.000999,0.001000,0.002155,0.000998,0.000659,0.000138
107700,0.000606,0.001023,0.003081,0.007057,0.001140,0.001001,0.001001,0.002143,0.001002,0.000640,0.000137
107800,0.000577,0.000991,0.003083,0.006026,0.001151,0.001005,0.001004,0.002109,0.001001,0.000610,0.000133
107900,0.000606,0.001000,0.003084,0.007526,0.001137,0.001000,0.001002,0.002124,0.001005,0.000680,0.000138
108000,0.000586,0.000963,0.003082,0.007067,0.001140,0.001005,0.001001,0.002135,0.000995,0.000653,0.000137
108100,0.000583,0.000900,0.003078,0.006286,0.001152,0.001002,0.001005,0.002148,0.001003,0.000657,0.000136
108200,0.000601,0.001012,0.003079,0.007054,0.001143,0.000999,0.001000,0.002115,0.001003,0.000657,0.000137
108300,0.000605,0.000928,0.003082,0.006939,0.001142,0.001003,0.001006,0.002093,0.001005,0.000627,0.000133
108400,0.000600,0.000978,0.003082,0.007061,0.001136,0.000999,0.001000,0.002124,0.001003,0.000605,0.000139
108500,0.000573,0.000991,0.003082,0.006621,0.001148,0.001002,0.001001,0.002144,0.001001,0.000665,0.000137
108600,0.000563,0.001002,0.003085,0.006745,0.001151,0.001002,0.001003,0.002129,0.001005,0.000638,0.000139
108700,0.000606,0.001016,0.003072,0.007343,0.001141,0.001000,0.001002,0.002156,0.001001,0.000690,0.000138
108800,0.000573,0.000985,0.003080,0.007052,0.001137,0.001005,0.001001,0.002117,0.001004,0.000634,0.000138
108900,0.000583,0.000925,0.003080,0.006352,0.001146,0.001001,0.001003,0.002117,0.001004,0.000609,0.000144
109000,0.000575,0.001023,0.003087,0.007198,0.001139,0.001002,0.001005,0.002160,0.001004,0.000656,0.000135
109100,0.000564,0.001004,0.003080,0.006543,0.001142,0.000999,0.000999,0.002151,0.001002,0.000706,0.000137
109200,0.000576,0.000951,0.003082,0.006329,0.001139,0.000999,0.001004,0.002150,0.001000,0.000578,0.000139
109300,0.000555,0.000973,0.003094,0.006633,0.001142,0.001003,0.001003,0.002111,0.001003,0.000679,0.000133
109400,0.000625,0.000987,0.003079,0.006739,0.001156,0.000999,0.001000,0.002145,0.001008,0.000761,0.000139
109500,0.000578,0.000977,0.003079,0.006647,0.001140,0.001003,0.001005,0.002150,0.001000,0.000691,0.000141
109600,0.000560,0.001017,0.003078,0.006073,0.001153,0.001002,0.001005,0.002129,0.000998,0.000662,0.000137
109700,0.000598,0.000941,0.003083,0.006960,0.001160,0.001004,0.001004,0.002135,0.001000,0.000650,0.000130
109800,0.000570,0.000938,0.003081,0.007419,0.001138,0.001000,0.001002,0.002155,0.001003,0.000655,0.000138
109900,0.000611,0.000967,0.003080,0.007164,0.001151,0.001004,0.001003,0.002139,0.001000,0.000618,0.000143
110000,0.000562,0.000936,0.003082,0.006797,0.001134,0.001002,0.001000,0.002132,0.001011,0.000715,0.000130
110100,0.000579,0.000949,0.003084,0.006820,0.001139,0.001000,0.000999,0.002140,0.001000,0.000695,0.000139
110200,0.000595,0.001033,0.003086,0.006328,0.001143,0.001002,0.001000,0.002144,0.000999,0.000698,0.000136
110300,0.000594,0.000958,0.003083,0.006601,0.001140,0.001002,0.001002,0.002137,0.001001,0.000704,0.000134
110400,0.000598,0.000977,0.003083,0.006951,0.001142,0.001001,0.001004,0.002129,0.001001,0.000625,0.000140
110500,0.000612,0.000986,0.003080,0.007045,0.001150,0.001005,0.001004,0.002120,0.001001,0.000653,0.000135
110600,0.000606,0.000976,0.003079,0.006467,0.001128,0.001001,0.001000,0.002135,0.000998,0.000696,0.000131
110700,0.000602,0.000944,0.003076,0.006490,0.001143,0.001004,0.001004,0.002104,0.001001,0.000661,0.000132
110800,0.000595,0.000951,0.003080,0.006469,0.001137,0.001002,0.000998,0.002189,0.001000,0.000710,0.000143
110900,0.000614,0.000932,0.003091,0.006578,0.001133,0.000999,0.001002,0.002138,0.000998,0.000638,0.000138
111000,0.000564,0.000942,0.003082,0.006584,0.001133,0.000999,0.001000,0.002114,0.001000,0.000702,0.000138
111100,0.000592,0.001028,0.003084,0.006494,0.001141,0.001006,0.001005,0.002156,0.001007,0.000698,0.000137
111200,0.000582,0.000946,0.003079,0.007211,0.001147,0.001004,0.001004,0.002117,0.001002,0.000539,0.000140
111300,0.000593,0.001027,0.003079,0.005947,0.001138,0.001002,0.001002,0.002132,0.000999,0.000669,0.000137
111400,0.000596,0.000976,0.003080,0.006619,0.001143,0.001002,0.001002,0.002162,0.001010,0.000658,0.000142
111500,0.000575,0.001006,0.003084,0.007221,0.001141,0.001005,0.001004,0.002162,0.001004,0.000636,0.000139
111600,0.000585,0.001017,0.003081,0.007201,0.001144,0.001004,0.001003,0.002135,0.001009,0.000644,0.000134
111700,0.000599,0.000991,0.003083,0.007009,0.001142,0.001002,0.001001,0.002136,0.001004,0.000693,0.000133
111800,0.000597,0.001036,0.003078,0.007649,0.001141,0.001001,0.001001,0.002150,0.000997,0.000704,0.000133
111900,0.000579,0.000997,0.003082,0.005956,0.001147,0.001000,0.001003,0.002123,0.001002,0.000598,0.000129
112000,0.000597,0.000952,0.003076,0.005892,0.001142,0.001001,0.001007,0.002149,0.001003,0.000706,0.000135
112100,0.000608,0.000969,0.003080,0.006980,0.001142,0.001001,0.001001,0.002133,0.001000,0.000654,0.000132
112200,0.000588,0.001033,0.003080,0.006458,0.001132,0.001003,0.001004,0.002160,0.001001,0.000636,0.000139
112300,0.000585,0.000980,0.003087,0.006230,0.001129,0.001003,0.001002,0.002160,0.001001,0.000687,0.000134
112400,0.000584,0.000994,0.003078,0.007117,0.001136,0.001001,0.001004,0.002107,0.001006,0.000663,0.000140
112500,0.000563,0.000975,0.003083,0.006460,0.001141,0.001000,0.000999,0.002123,0.001005,0.000681,0.000135
112600,0.000605,0.001033,0.003080,0.006619,0.001142,0.001001,0.001001,0.002170,0.001006,0.000677,0.000133
112700,0.000592,0.000914,0.003085,0.007052,0.001138,0.001004,0.001001,0.002133,0.001001,0.000664,0.000131
112800,0.000595,0.001041,0.003083,0.006635,0.001136,0.001001,0.001001,0.002143,0.001003,0.000678,0.000139
112900,0.000583,0.000953,0.003083,0.007111,0.001150,0.001002,0.001002,0.002110,0.001002,0.000594,0.000140
113000,0.000578,0.000942,0.003079,0.006395,0.001131,0.001003,0.001003,0.002120,0.001001,0.000740,0.000135
113100,0.000554,0.000982,0.003084,0.007335,0.001139,0.001000,0.001001,0.002155,0.001002,0.000662,0.000136
113200,0.000581,0.000984,0.003080,0.007402,0.001137,0.001005,0.001003,0.002109,0.001000,0.000642,0.000131
113300,0.000645,0.000978,0.003080,0.006261,0.001141,0.001001,0.001002,0.002139,0.000999,0.000644,0.000133
113400,0.000597,0.001018,0.003083,0.007917,0.001138,0.000997,0.001002,0.002145,0.001004,0.000694,0.000134
113500,0.000571,0.000961,0.003080,0.006423,0.001145,0.000999,0.000998,0.002119,0.001007,0.000585,0.000137
113600,0.000580,0.000979,0.003080,0.006126,0.001146,0.001002,0.001000,0.002124,0.001002,0.000641,0.000141
113700,0.000562,0.000999,0.003079,0.007291,0.001143,0.001006,0.001005,0.002132,0.001005,0.000654,0.000136
113800,0.000571,0.000975,0.003079,0.006916,0.001141,0.001002,0.001001,0.002162,0.001002,0.000558,0.000138
113900,0.000582,0.000961,0.003086,0.005902,0.001150,0.001004,0.001003,0.002164,0.001003,0.000688,0.000142
114000,0.000601,0.001024,0.003085,0.006902,0.001148,0.001004,0.001004,0.002143,0.000997,0.000666,0.000137
114100,0.000572,0.000986,0.003089,0.006629,0.001138,0.001001,0.001000,0.002144,0.000997,0.000614,0.000136
114200,0.000601,0.000986,0.003078,0.007079,0.001142,0.001005,0.001002,0.002105,0.001000,0.000650,0.000139
114300,0.000593,0.001018,0.003084,0.007666,0.001138,0.000999,0.001003,0.002126,0.001000,0.000617,0.000134
114400,0.000589,0.001015,0.003079,0.007519,0.001143,0.001001,0.001006,0.002104,0.001003,0.000664,0.000138
114500,0.000556,0.000998,0.003077,0.006330,0.001153,0.001001,0.001002,0.002113,0.001005,0.000641,0.000140
114600,0.000573,0.001020,0.003084,0.006264,0.001142,0.001001,0.001001,0.002105,0.001003,0.000690,0.000135
114700,0.000589,0.000972,0.003078,0.006934,0.001157,0.001002,0.001004,0.002100,0.001005,0.000708,0.000138
114800,0.000604,0.001005,0.003091,0.007412,0.001136,0.001003,0.001001,0.002112,0.000998,0.000652,0.000139
114900,0.000550,0.000935,0.003078,0.007490,0.001145,0.001002,0.001002,0.002107,0.001005,0.000647,0.000132
115000,0.000595,0.000934,0.003079,0.007518,0.001150,0.001001,0.000999,0.002192,0.000997,0.000686,0.000143
115100,0.000606,0.001028,0.003080,0.007258,0.001132,0.000999,0.001002,0.002149,0.001003,0.000690,0.000140
115200,0.000593,0.000971,0.003083,0.006774,0.001131,0.001003,0.001005,0.002103,0.001001,0.000588,0.000130
115300,0.000623,0.000943,0.003082,0.006483,0.001142,0.001000,0.001001,0.002144,0.001004,0.000640,0.000138
115400,0.000555,0.001053,0.003080,0.007375,0.001146,0.001001,0.001003,0.002143,0.001001,0.000616,0.000134
115500,0.000565,0.001010,0.003078,0.006088,0.001147,0.001002,0.001004,0.002128,0.000999,0.000660,0.000139
115600,0.000562,0.000939,0.003081,0.006782,0.001151,0.001002,0.001003,0.002155,0.001006,0.000686,0.000139
115700,0.000601,0.000889,0.003083,0.006929,0.001140,0.001001,0.001005,0.002116,0.001001,0.000670,0.000135
115800,0.000569,0.000983,0.003080,0.007206,0.001141,0.001000,0.001001,0.002160,0.001002,0.000705,0.000138
115900,0.000570,0.000997,0.003083,0.006122,0.001148,0.001003,0.001001,0.002096,0.001000,0.000694,0.000138
116000,0.000594,0.000949,0.003085,0.006102,0.001146,0.000997,0.001001,0.002145,0.001005,0.000678,0.000134
116100,0.000617,0.001039,0.003067,0.006107,0.001140,0.001002,0.001004,0.002154,0.001001,0.000582,0.000135
116200,0.000580,0.000993,0.003079,0.006054,0.001146,0.001005,0.001005,0.002151,0.001007,0.000633,0.000137
116300,0.000580,0.000945,0.003081,0.007337,0.001132,0.001001,0.000999,0.002139,0.000998,0.000692,0.000134
116400,0.000588,0.000969,0.003085,0.007480,0.001143,0.001001,0.001004,0.002135,0.001003,0.000642,0.000135
116500,0.000587,0.001015,0.003082,0.006625,0.001151,0.000999,0.000999,0.002149,0.001002,0.000636,0.000142
116600,0.000586,0.001010,0.003082,0.007613,0.001143,0.001001,0.001000,0.002142,0.000998,0.000659,0.000134
116700,0.000615,0.000978,0.003079,0.006497,0.001139,0.001002,0.001000,0.002147,0.001002,0.000670,0.000136
116800,0.000610,0.000988,0.003081,0.005514,0.001143,0.000998,0.001000,0.002185,0.001001,0.000676,0.000139
116900,0.000562,0.000928,0.003079,0.007503,0.001143,0.001004,0.001004,0.002132,0.000999,0.000697,0.000134
117000,0.000602,0.001003,0.003081,0.006983,0.001139,0.001006,0.001003,0.002203,0.000999,0.000679,0.000135
